Partei,Datum,Uhrzeit,Slideshow,Slide,Likes,Kommentare,Dateiname,Farbanteil
fdp,2020-03-04,13-20-56,0,1,1023,13,2020-03-04_13-20-56_UTC.jpg,0.2961
fdp,2020-03-05,16-00-10,0,1,975,7,2020-03-05_16-00-10_UTC.jpg,0.3576
fdp,2020-03-06,16-14-05,0,1,1313,18,2020-03-06_16-14-05_UTC.jpg,0.3939
fdp,2020-03-07,09-00-13,0,1,2349,46,2020-03-07_09-00-13_UTC.jpg,0.1425
fdp,2020-03-10,09-59-32,0,1,2222,46,2020-03-10_09-59-32_UTC.jpg,0.3693
fdp,2020-03-11,15-22-20,0,1,1554,42,2020-03-11_15-22-20_UTC.jpg,0.361
fdp,2020-03-12,10-15-30,0,1,1874,21,2020-03-12_10-15-30_UTC.jpg,0.0
fdp,2020-03-16,14-34-39,0,1,1921,10,2020-03-16_14-34-39_UTC.jpg,0.429
fdp,2020-03-16,16-31-14,0,1,2025,26,2020-03-16_16-31-14_UTC.jpg,0.3663
fdp,2020-03-17,17-04-43,0,1,2438,44,2020-03-17_17-04-43_UTC.jpg,0.058
fdp,2020-03-18,14-10-35,0,1,1211,12,2020-03-18_14-10-35_UTC.jpg,0.6939
fdp,2020-03-19,11-26-43,0,1,2679,55,2020-03-19_11-26-43_UTC.jpg,0.069
fdp,2020-03-19,15-02-45,0,1,1124,35,2020-03-19_15-02-45_UTC.jpg,0.3553
fdp,2020-03-20,11-36-54,0,1,1748,19,2020-03-20_11-36-54_UTC.jpg,0.6971
fdp,2020-03-21,12-01-45,0,1,2357,12,2020-03-21_12-01-45_UTC.jpg,0.9183
fdp,2020-03-23,10-27-21,0,1,2273,54,2020-03-23_10-27-21_UTC.jpg,0.0135
fdp,2020-03-23,14-22-19,0,1,1546,16,2020-03-23_14-22-19_UTC.jpg,0.3279
fdp,2020-03-24,14-47-49,0,1,1056,31,2020-03-24_14-47-49_UTC.jpg,0.6453
fdp,2020-03-25,11-00-31,0,1,885,25,2020-03-25_11-00-31_UTC.jpg,0.6388
fdp,2020-03-26,15-44-57,0,1,984,22,2020-03-26_15-44-57_UTC.jpg,0.057
fdp,2020-03-27,12-26-03,0,1,1014,19,2020-03-27_12-26-03_UTC.jpg,0.0591
fdp,2020-03-27,14-57-44,0,1,1806,16,2020-03-27_14-57-44_UTC.jpg,0.0652
fdp,2020-03-28,08-26-21,0,1,2459,162,2020-03-28_08-26-21_UTC.jpg,0.7049
fdp,2020-03-30,09-08-57,0,1,1164,10,2020-03-30_09-08-57_UTC.jpg,0.3572
fdp,2020-04-01,12-58-02,0,1,709,5,2020-04-01_12-58-02_UTC.jpg,0.0656
fdp,2020-04-01,15-17-13,0,1,882,13,2020-04-01_15-17-13_UTC.jpg,0.7288
fdp,2020-04-03,16-29-06,0,1,907,8,2020-04-03_16-29-06_UTC.jpg,0.3862
fdp,2020-04-06,12-21-50,0,1,1278,37,2020-04-06_12-21-50_UTC.jpg,0.0609
fdp,2020-04-07,09-20-52,0,1,1183,41,2020-04-07_09-20-52_UTC.jpg,0.6856
fdp,2020-04-07,14-30-38,0,1,840,14,2020-04-07_14-30-38_UTC.jpg,0.663
fdp,2020-04-08,11-13-28,0,1,1823,46,2020-04-08_11-13-28_UTC.jpg,0.0659
fdp,2020-04-08,16-55-33,0,1,732,19,2020-04-08_16-55-33_UTC.jpg,0.3615
fdp,2020-04-09,10-39-06,0,1,1561,52,2020-04-09_10-39-06_UTC.jpg,0.6959
fdp,2020-04-10,07-04-09,0,1,727,3,2020-04-10_07-04-09_UTC.jpg,0.3736
fdp,2020-04-11,06-43-29,0,1,1033,8,2020-04-11_06-43-29_UTC.jpg,0.6716
fdp,2020-04-11,12-43-51,0,1,728,13,2020-04-11_12-43-51_UTC.jpg,0.3688
fdp,2020-04-15,12-22-24,0,1,437,23,2020-04-15_12-22-24_UTC.jpg,0.8342
fdp,2020-04-16,12-23-12,0,1,567,3,2020-04-16_12-23-12_UTC.jpg,0.7288
fdp,2020-04-16,14-46-50,0,1,770,45,2020-04-16_14-46-50_UTC.jpg,0.0571
fdp,2020-04-17,07-43-27,0,1,476,5,2020-04-17_07-43-27_UTC.jpg,0.6784
fdp,2020-04-17,15-11-53,0,1,552,13,2020-04-17_15-11-53_UTC.jpg,0.0651
fdp,2020-04-20,15-00-23,0,1,415,6,2020-04-20_15-00-23_UTC.jpg,0.8151
fdp,2020-04-21,07-52-36,0,1,435,15,2020-04-21_07-52-36_UTC.jpg,0.6843
fdp,2020-04-21,13-14-23,0,1,997,146,2020-04-21_13-14-23_UTC.jpg,0.5155
fdp,2020-04-23,08-11-36,0,1,419,11,2020-04-23_08-11-36_UTC.jpg,0.8205
fdp,2020-04-23,15-21-33,0,1,1443,46,2020-04-23_15-21-33_UTC.jpg,0.0585
fdp,2020-04-24,07-59-14,0,1,522,10,2020-04-24_07-59-14_UTC.jpg,0.8276
fdp,2020-04-28,07-52-38,0,1,406,2,2020-04-28_07-52-38_UTC.jpg,0.6825
fdp,2020-04-28,11-50-40,0,1,999,26,2020-04-28_11-50-40_UTC.jpg,0.0651
fdp,2020-04-29,08-34-59,0,1,1214,45,2020-04-29_08-34-59_UTC.jpg,0.7121
fdp,2020-04-30,08-22-00,0,1,376,3,2020-04-30_08-22-00_UTC.jpg,0.8403
fdp,2020-04-30,10-40-22,0,1,815,14,2020-04-30_10-40-22_UTC.jpg,0.05
fdp,2020-05-03,08-12-17,0,1,1138,41,2020-05-03_08-12-17_UTC.jpg,0.0654
fdp,2020-05-04,13-39-29,0,1,880,14,2020-05-04_13-39-29_UTC.jpg,0.0611
fdp,2020-05-05,12-36-45,0,1,397,1,2020-05-05_12-36-45_UTC.jpg,0.7818
fdp,2020-05-06,14-14-45,0,1,728,13,2020-05-06_14-14-45_UTC.jpg,0.7074
fdp,2020-05-07,09-03-06,0,1,376,0,2020-05-07_09-03-06_UTC.jpg,0.7996
fdp,2020-05-07,11-03-18,0,1,1779,19,2020-05-07_11-03-18_UTC.jpg,0.0691
fdp,2020-05-07,16-13-31,0,1,591,11,2020-05-07_16-13-31_UTC.jpg,0.7062
fdp,2020-05-08,07-07-57,0,1,2160,18,2020-05-08_07-07-57_UTC.jpg,0.0608
fdp,2020-05-09,13-24-31,0,1,424,8,2020-05-09_13-24-31_UTC.jpg,0.829
fdp,2020-05-10,09-27-30,0,1,948,10,2020-05-10_09-27-30_UTC.jpg,0.5135
fdp,2020-05-11,08-57-49,0,1,407,4,2020-05-11_08-57-49_UTC.jpg,0.829
fdp,2020-05-12,12-38-36,0,1,583,20,2020-05-12_12-38-36_UTC.jpg,0.6228
fdp,2020-05-12,16-08-36,1,1,583,20,2020-05-12_16-08-36_UTC_1.jpg,0.0073
fdp,2020-05-12,16-08-36,1,10,583,20,2020-05-12_16-08-36_UTC_10.jpg,0.0013
fdp,2020-05-12,16-08-36,1,2,583,20,2020-05-12_16-08-36_UTC_2.jpg,0.0243
fdp,2020-05-12,16-08-36,1,3,583,20,2020-05-12_16-08-36_UTC_3.jpg,0.0098
fdp,2020-05-12,16-08-36,1,4,583,20,2020-05-12_16-08-36_UTC_4.jpg,0.0014
fdp,2020-05-12,16-08-36,1,5,583,20,2020-05-12_16-08-36_UTC_5.jpg,0.0036
fdp,2020-05-12,16-08-36,1,6,583,20,2020-05-12_16-08-36_UTC_6.jpg,0.0048
fdp,2020-05-12,16-08-36,1,7,583,20,2020-05-12_16-08-36_UTC_7.jpg,0.0009
fdp,2020-05-12,16-08-36,1,8,583,20,2020-05-12_16-08-36_UTC_8.jpg,0.0066
fdp,2020-05-12,16-08-36,1,9,583,20,2020-05-12_16-08-36_UTC_9.jpg,0.0258
fdp,2020-05-13,14-35-56,1,1,583,20,2020-05-13_14-35-56_UTC_1.jpg,0.6071
fdp,2020-05-13,14-35-56,1,2,583,20,2020-05-13_14-35-56_UTC_2.jpg,0.6334
fdp,2020-05-13,14-35-56,1,3,583,20,2020-05-13_14-35-56_UTC_3.jpg,0.5947
fdp,2020-05-13,16-20-48,0,1,724,17,2020-05-13_16-20-48_UTC.jpg,0.0608
fdp,2020-05-14,07-43-07,0,1,372,0,2020-05-14_07-43-07_UTC.jpg,0.7886
fdp,2020-05-14,13-00-33,0,1,1174,46,2020-05-14_13-00-33_UTC.jpg,0.7041
fdp,2020-05-14,15-44-14,0,1,867,36,2020-05-14_15-44-14_UTC.jpg,0.0666
fdp,2020-05-15,09-46-41,0,1,542,15,2020-05-15_09-46-41_UTC.jpg,0.5711
fdp,2020-05-17,07-30-54,0,1,1943,15,2020-05-17_07-30-54_UTC.jpg,0.1731
fdp,2020-05-18,12-18-52,0,1,713,66,2020-05-18_12-18-52_UTC.jpg,0.6679
fdp,2020-05-19,09-39-06,0,1,966,66,2020-05-19_09-39-06_UTC.jpg,0.061
fdp,2020-05-20,07-05-28,0,1,1235,60,2020-05-20_07-05-28_UTC.jpg,0.6949
fdp,2020-05-21,07-20-36,0,1,978,5,2020-05-21_07-20-36_UTC.jpg,0.5235
fdp,2020-05-22,07-49-43,0,1,435,3,2020-05-22_07-49-43_UTC.jpg,0.7987
fdp,2020-05-22,09-14-01,0,1,842,26,2020-05-22_09-14-01_UTC.jpg,0.0596
fdp,2020-05-26,07-01-25,0,1,1938,49,2020-05-26_07-01-25_UTC.jpg,0.0484
fdp,2020-05-27,07-00-59,0,1,383,4,2020-05-27_07-00-59_UTC.jpg,0.7987
fdp,2020-05-28,06-57-43,0,1,707,6,2020-05-28_06-57-43_UTC.jpg,0.1942
fdp,2020-05-28,08-59-56,1,1,707,6,2020-05-28_08-59-56_UTC_1.jpg,0.9367
fdp,2020-05-28,08-59-56,1,2,707,6,2020-05-28_08-59-56_UTC_2.jpg,0.9389
fdp,2020-05-28,13-42-08,0,1,348,7,2020-05-28_13-42-08_UTC.jpg,0.8041
fdp,2020-05-28,15-44-48,0,1,1945,59,2020-05-28_15-44-48_UTC.jpg,0.0
fdp,2020-05-29,06-59-04,0,1,1479,34,2020-05-29_06-59-04_UTC.jpg,0.5741
fdp,2020-05-29,09-06-42,0,1,551,27,2020-05-29_09-06-42_UTC.jpg,0.5264
fdp,2020-05-29,11-48-39,0,1,1058,5,2020-05-29_11-48-39_UTC.jpg,0.0361
fdp,2020-05-30,07-01-07,0,1,2042,70,2020-05-30_07-01-07_UTC.jpg,0.0664
fdp,2020-05-31,07-00-08,0,1,1126,77,2020-05-31_07-00-08_UTC.jpg,0.0489
fdp,2020-06-01,07-09-40,0,1,1500,41,2020-06-01_07-09-40_UTC.jpg,0.067
fdp,2020-06-02,07-36-06,0,1,378,0,2020-06-02_07-36-06_UTC.jpg,0.8041
fdp,2020-06-02,09-48-55,0,1,832,6,2020-06-02_09-48-55_UTC.jpg,0.0449
fdp,2020-06-02,13-32-39,0,1,2284,30,2020-06-02_13-32-39_UTC.jpg,0.0
fdp,2020-06-03,09-00-35,0,1,799,31,2020-06-03_09-00-35_UTC.jpg,0.05
fdp,2020-06-03,13-06-42,0,1,1353,37,2020-06-03_13-06-42_UTC.jpg,0.0594
fdp,2020-06-05,08-37-33,0,1,1197,25,2020-06-05_08-37-33_UTC.jpg,0.0651
fdp,2020-06-05,10-58-39,0,1,1161,12,2020-06-05_10-58-39_UTC.jpg,0.0444
fdp,2020-06-06,07-02-05,0,1,1563,53,2020-06-06_07-02-05_UTC.jpg,0.0597
fdp,2020-06-07,07-03-50,0,1,465,6,2020-06-07_07-03-50_UTC.jpg,0.8383
fdp,2020-06-08,07-03-18,0,1,742,18,2020-06-08_07-03-18_UTC.jpg,0.0553
fdp,2020-06-09,07-14-29,0,1,755,5,2020-06-09_07-14-29_UTC.jpg,0.0815
fdp,2020-06-09,13-41-51,0,1,1956,84,2020-06-09_13-41-51_UTC.jpg,0.6356
fdp,2020-06-10,07-04-32,0,1,1269,29,2020-06-10_07-04-32_UTC.jpg,0.0739
fdp,2020-06-12,07-06-27,0,1,2738,141,2020-06-12_07-06-27_UTC.jpg,0.0344
fdp,2020-06-12,10-27-29,0,1,1148,34,2020-06-12_10-27-29_UTC.jpg,0.0628
fdp,2020-06-16,13-20-15,0,1,693,16,2020-06-16_13-20-15_UTC.jpg,0.0624
fdp,2020-06-17,10-53-10,0,1,969,16,2020-06-17_10-53-10_UTC.jpg,0.0629
fdp,2020-06-17,13-21-41,0,1,536,10,2020-06-17_13-21-41_UTC.jpg,0.695
fdp,2020-06-18,09-18-28,0,1,544,4,2020-06-18_09-18-28_UTC.jpg,0.1958
fdp,2020-06-18,12-23-16,0,1,858,12,2020-06-18_12-23-16_UTC.jpg,0.2568
fdp,2020-06-19,09-19-57,0,1,1091,26,2020-06-19_09-19-57_UTC.jpg,0.0561
fdp,2020-06-19,11-13-46,0,1,889,12,2020-06-19_11-13-46_UTC.jpg,0.0539
fdp,2020-06-19,13-25-01,0,1,898,21,2020-06-19_13-25-01_UTC.jpg,0.0402
fdp,2020-06-19,15-18-42,0,1,797,24,2020-06-19_15-18-42_UTC.jpg,0.0535
fdp,2020-06-22,08-02-59,0,1,2213,48,2020-06-22_08-02-59_UTC.jpg,0.6897
fdp,2020-06-23,07-41-47,0,1,1172,39,2020-06-23_07-41-47_UTC.jpg,0.646
fdp,2020-06-23,12-31-19,0,1,888,14,2020-06-23_12-31-19_UTC.jpg,0.0532
fdp,2020-06-24,08-35-46,0,1,1335,39,2020-06-24_08-35-46_UTC.jpg,0.7024
fdp,2020-06-25,07-05-50,0,1,775,18,2020-06-25_07-05-50_UTC.jpg,0.0596
fdp,2020-06-25,12-54-21,0,1,825,7,2020-06-25_12-54-21_UTC.jpg,0.0615
fdp,2020-06-26,07-04-22,0,1,1201,35,2020-06-26_07-04-22_UTC.jpg,0.1545
fdp,2020-06-26,09-47-29,0,1,1719,56,2020-06-26_09-47-29_UTC.jpg,0.0489
fdp,2020-06-27,07-01-05,0,1,1301,82,2020-06-27_07-01-05_UTC.jpg,0.0394
fdp,2020-06-28,07-00-25,0,1,2626,69,2020-06-28_07-00-25_UTC.jpg,0.6871
fdp,2020-06-30,07-01-04,0,1,1913,52,2020-06-30_07-01-04_UTC.jpg,0.6194
fdp,2020-06-30,12-37-04,0,1,696,11,2020-06-30_12-37-04_UTC.jpg,0.658
fdp,2020-07-01,06-42-13,0,1,870,49,2020-07-01_06-42-13_UTC.jpg,0.6525
fdp,2020-07-02,08-18-10,0,1,952,17,2020-07-02_08-18-10_UTC.jpg,0.0614
fdp,2020-07-02,13-51-17,0,1,1911,56,2020-07-02_13-51-17_UTC.jpg,0.0741
fdp,2020-07-02,16-01-30,0,1,692,17,2020-07-02_16-01-30_UTC.jpg,0.0693
fdp,2020-07-03,09-10-15,1,1,692,17,2020-07-03_09-10-15_UTC_1.jpg,0.0663
fdp,2020-07-03,09-10-15,1,2,692,17,2020-07-03_09-10-15_UTC_2.jpg,0.0532
fdp,2020-07-04,07-14-52,0,1,2655,71,2020-07-04_07-14-52_UTC.jpg,0.0586
fdp,2020-07-05,08-01-57,0,1,1269,387,2020-07-05_08-01-57_UTC.jpg,0.0844
fdp,2020-07-06,08-41-28,0,1,2194,105,2020-07-06_08-41-28_UTC.jpg,0.7499
fdp,2020-07-06,12-39-05,0,1,1746,140,2020-07-06_12-39-05_UTC.jpg,0.0706
fdp,2020-07-07,11-02-11,0,1,926,14,2020-07-07_11-02-11_UTC.jpg,0.0618
fdp,2020-07-07,15-08-03,0,1,1239,33,2020-07-07_15-08-03_UTC.jpg,0.6923
fdp,2020-07-08,07-09-58,0,1,3036,36,2020-07-08_07-09-58_UTC.jpg,0.0686
fdp,2020-07-08,13-39-14,0,1,624,2,2020-07-08_13-39-14_UTC.jpg,0.0646
fdp,2020-07-08,15-43-20,0,1,1412,70,2020-07-08_15-43-20_UTC.jpg,0.066
fdp,2020-07-09,07-02-37,0,1,2802,251,2020-07-09_07-02-37_UTC.jpg,0.7253
fdp,2020-07-10,07-00-01,0,1,3114,81,2020-07-10_07-00-01_UTC.jpg,0.6782
fdp,2020-07-10,12-54-36,0,1,668,7,2020-07-10_12-54-36_UTC.jpg,0.0581
fdp,2020-07-11,07-03-10,0,1,1023,8,2020-07-11_07-03-10_UTC.jpg,0.105
fdp,2020-07-12,07-02-11,0,1,1167,244,2020-07-12_07-02-11_UTC.jpg,0.0747
fdp,2020-07-13,08-46-05,0,1,1255,38,2020-07-13_08-46-05_UTC.jpg,0.0687
fdp,2020-07-13,12-22-52,0,1,697,5,2020-07-13_12-22-52_UTC.jpg,0.0619
fdp,2020-07-14,09-22-05,0,1,1081,15,2020-07-14_09-22-05_UTC.jpg,0.6845
fdp,2020-07-15,12-44-08,0,1,739,7,2020-07-15_12-44-08_UTC.jpg,0.0629
fdp,2020-07-16,07-14-52,0,1,1128,29,2020-07-16_07-14-52_UTC.jpg,0.0722
fdp,2020-07-16,13-34-46,0,1,1723,48,2020-07-16_13-34-46_UTC.jpg,0.702
fdp,2020-07-17,13-23-05,0,1,880,8,2020-07-17_13-23-05_UTC.jpg,0.0674
fdp,2020-07-17,14-45-41,0,1,806,6,2020-07-17_14-45-41_UTC.jpg,0.0803
fdp,2020-07-18,07-24-25,0,1,2348,62,2020-07-18_07-24-25_UTC.jpg,0.6647
fdp,2020-07-19,09-33-49,0,1,2866,76,2020-07-19_09-33-49_UTC.jpg,0.4618
fdp,2020-07-20,08-47-12,0,1,1161,9,2020-07-20_08-47-12_UTC.jpg,0.0744
fdp,2020-07-21,07-02-20,0,1,870,20,2020-07-21_07-02-20_UTC.jpg,0.07
fdp,2020-07-21,15-21-37,0,1,1127,38,2020-07-21_15-21-37_UTC.jpg,0.0665
fdp,2020-07-21,16-21-18,0,1,863,50,2020-07-21_16-21-18_UTC.jpg,0.0594
fdp,2020-07-22,07-39-22,0,1,1716,41,2020-07-22_07-39-22_UTC.jpg,0.0695
fdp,2020-07-22,11-50-42,0,1,1164,17,2020-07-22_11-50-42_UTC.jpg,0.6964
fdp,2020-07-23,07-12-36,0,1,1077,35,2020-07-23_07-12-36_UTC.jpg,0.0699
fdp,2020-07-23,11-36-49,0,1,1036,40,2020-07-23_11-36-49_UTC.jpg,0.0661
fdp,2020-07-24,07-09-07,1,1,1036,40,2020-07-24_07-09-07_UTC_1.jpg,0.8292
fdp,2020-07-24,07-09-07,1,2,1036,40,2020-07-24_07-09-07_UTC_2.jpg,0.9225
fdp,2020-07-24,07-09-07,1,3,1036,40,2020-07-24_07-09-07_UTC_3.jpg,0.9297
fdp,2020-07-24,07-09-07,1,4,1036,40,2020-07-24_07-09-07_UTC_4.jpg,0.6971
fdp,2020-07-25,18-41-40,1,1,1036,40,2020-07-25_18-41-40_UTC_1.jpg,0.0034
fdp,2020-07-25,18-41-40,1,2,1036,40,2020-07-25_18-41-40_UTC_2.jpg,0.0209
fdp,2020-07-25,18-41-40,1,3,1036,40,2020-07-25_18-41-40_UTC_3.jpg,0.004
fdp,2020-07-25,18-41-40,1,4,1036,40,2020-07-25_18-41-40_UTC_4.jpg,0.0182
fdp,2020-07-26,07-34-09,0,1,800,49,2020-07-26_07-34-09_UTC.jpg,0.0144
fdp,2020-07-26,09-57-53,0,1,918,7,2020-07-26_09-57-53_UTC.jpg,0.0671
fdp,2020-07-27,12-09-32,0,1,1658,43,2020-07-27_12-09-32_UTC.jpg,0.6322
fdp,2020-07-27,14-18-51,0,1,868,7,2020-07-27_14-18-51_UTC.jpg,0.0724
fdp,2020-07-28,07-01-24,0,1,1094,25,2020-07-28_07-01-24_UTC.jpg,0.7025
fdp,2020-07-28,12-00-28,0,1,749,25,2020-07-28_12-00-28_UTC.jpg,0.0685
fdp,2020-07-29,13-30-23,0,1,887,33,2020-07-29_13-30-23_UTC.jpg,0.0679
fdp,2020-07-30,14-13-02,0,1,858,13,2020-07-30_14-13-02_UTC.jpg,0.7104
fdp,2020-07-30,15-54-57,0,1,1130,68,2020-07-30_15-54-57_UTC.jpg,0.0814
fdp,2020-07-31,07-19-50,0,1,2186,65,2020-07-31_07-19-50_UTC.jpg,0.6966
fdp,2020-07-31,12-58-50,0,1,1524,176,2020-07-31_12-58-50_UTC.jpg,0.6742
fdp,2020-08-01,07-01-24,1,1,1524,176,2020-08-01_07-01-24_UTC_1.jpg,0.0627
fdp,2020-08-01,07-01-24,1,2,1524,176,2020-08-01_07-01-24_UTC_2.jpg,0.0529
fdp,2020-08-02,07-03-35,0,1,826,40,2020-08-02_07-03-35_UTC.jpg,0.0903
fdp,2020-08-03,12-03-07,0,1,1568,35,2020-08-03_12-03-07_UTC.jpg,0.7267
fdp,2020-08-03,15-52-20,0,1,1547,71,2020-08-03_15-52-20_UTC.jpg,0.0621
fdp,2020-08-04,14-30-23,0,1,778,18,2020-08-04_14-30-23_UTC.jpg,0.0634
fdp,2020-08-05,08-46-43,0,1,1469,15,2020-08-05_08-46-43_UTC.jpg,0.0
fdp,2020-08-05,11-57-26,0,1,1335,62,2020-08-05_11-57-26_UTC.jpg,0.0229
fdp,2020-08-06,08-32-37,0,1,779,8,2020-08-06_08-32-37_UTC.jpg,0.0834
fdp,2020-08-06,15-11-11,0,1,2019,95,2020-08-06_15-11-11_UTC.jpg,0.6508
fdp,2020-08-07,13-17-54,1,1,2019,95,2020-08-07_13-17-54_UTC_1.jpg,0.061
fdp,2020-08-07,13-17-54,1,2,2019,95,2020-08-07_13-17-54_UTC_2.jpg,0.0578
fdp,2020-08-07,13-17-54,1,3,2019,95,2020-08-07_13-17-54_UTC_3.jpg,0.0607
fdp,2020-08-07,13-17-54,1,4,2019,95,2020-08-07_13-17-54_UTC_4.jpg,0.0702
fdp,2020-08-08,07-00-45,0,1,2743,89,2020-08-08_07-00-45_UTC.jpg,0.0644
fdp,2020-08-09,07-07-05,0,1,1401,29,2020-08-09_07-07-05_UTC.jpg,0.0639
fdp,2020-08-10,07-15-36,0,1,1131,17,2020-08-10_07-15-36_UTC.jpg,0.3966
fdp,2020-08-11,07-01-17,0,1,1447,18,2020-08-11_07-01-17_UTC.jpg,0.6533
fdp,2020-08-11,14-49-59,0,1,1255,22,2020-08-11_14-49-59_UTC.jpg,0.5852
fdp,2020-08-12,14-29-37,0,1,1142,21,2020-08-12_14-29-37_UTC.jpg,0.6767
fdp,2020-08-13,07-40-18,0,1,1733,16,2020-08-13_07-40-18_UTC.jpg,0.0604
fdp,2020-08-14,07-38-25,0,1,1364,29,2020-08-14_07-38-25_UTC.jpg,0.588
fdp,2020-08-14,12-30-18,0,1,1394,44,2020-08-14_12-30-18_UTC.jpg,0.0567
fdp,2020-08-15,07-00-54,1,1,1394,44,2020-08-15_07-00-54_UTC_1.jpg,0.6623
fdp,2020-08-15,07-00-54,1,2,1394,44,2020-08-15_07-00-54_UTC_2.jpg,0.6434
fdp,2020-08-15,07-00-54,1,3,1394,44,2020-08-15_07-00-54_UTC_3.jpg,0.701
fdp,2020-08-15,07-00-54,1,4,1394,44,2020-08-15_07-00-54_UTC_4.jpg,0.5534
fdp,2020-08-15,07-00-54,1,5,1394,44,2020-08-15_07-00-54_UTC_5.jpg,0.6732
fdp,2020-08-16,08-07-11,1,1,1394,44,2020-08-16_08-07-11_UTC_1.jpg,0.664
fdp,2020-08-16,08-07-11,1,2,1394,44,2020-08-16_08-07-11_UTC_2.jpg,0.6057
fdp,2020-08-17,08-58-12,0,1,1727,37,2020-08-17_08-58-12_UTC.jpg,0.0644
fdp,2020-08-18,14-05-48,0,1,923,26,2020-08-18_14-05-48_UTC.jpg,0.6045
fdp,2020-08-19,10-26-20,0,1,1037,21,2020-08-19_10-26-20_UTC.jpg,0.0556
fdp,2020-08-19,14-08-06,0,1,748,11,2020-08-19_14-08-06_UTC.jpg,0.0681
fdp,2020-08-23,07-14-09,0,1,712,21,2020-08-23_07-14-09_UTC.jpg,0.0096
fdp,2020-08-24,09-23-58,0,1,1808,76,2020-08-24_09-23-58_UTC.jpg,0.074
fdp,2020-08-25,10-13-52,0,1,3212,163,2020-08-25_10-13-52_UTC.jpg,0.8465
fdp,2020-08-26,09-39-42,0,1,2094,51,2020-08-26_09-39-42_UTC.jpg,0.0624
fdp,2020-08-27,07-04-20,1,1,2094,51,2020-08-27_07-04-20_UTC_1.jpg,0.0642
fdp,2020-08-27,07-04-20,1,2,2094,51,2020-08-27_07-04-20_UTC_2.jpg,0.0655
fdp,2020-08-27,12-15-19,0,1,1338,18,2020-08-27_12-15-19_UTC.jpg,0.0691
fdp,2020-08-28,08-23-47,0,1,2641,113,2020-08-28_08-23-47_UTC.jpg,0.0747
fdp,2020-08-29,07-04-22,0,1,1863,35,2020-08-29_07-04-22_UTC.jpg,0.6735
fdp,2020-08-30,07-00-12,1,1,1863,35,2020-08-30_07-00-12_UTC_1.jpg,0.6872
fdp,2020-08-30,07-00-12,1,2,1863,35,2020-08-30_07-00-12_UTC_2.jpg,0.0683
fdp,2020-08-30,07-00-12,1,3,1863,35,2020-08-30_07-00-12_UTC_3.jpg,0.065
fdp,2020-08-30,07-00-12,1,4,1863,35,2020-08-30_07-00-12_UTC_4.jpg,0.0691
fdp,2020-08-30,16-04-32,0,1,1473,58,2020-08-30_16-04-32_UTC.jpg,0.0505
fdp,2020-08-31,10-10-59,0,1,968,17,2020-08-31_10-10-59_UTC.jpg,0.0707
fdp,2020-09-01,07-55-22,0,1,1459,18,2020-09-01_07-55-22_UTC.jpg,0.7129
fdp,2020-09-01,12-53-37,0,1,781,6,2020-09-01_12-53-37_UTC.jpg,0.6789
fdp,2020-09-01,15-13-13,0,1,1916,35,2020-09-01_15-13-13_UTC.jpg,0.0653
fdp,2020-09-02,12-52-05,0,1,2570,104,2020-09-02_12-52-05_UTC.jpg,0.0705
fdp,2020-09-03,07-11-17,0,1,1282,33,2020-09-03_07-11-17_UTC.jpg,0.6955
fdp,2020-09-04,09-11-38,0,1,2062,87,2020-09-04_09-11-38_UTC.jpg,0.0634
fdp,2020-09-04,14-23-38,0,1,677,8,2020-09-04_14-23-38_UTC.jpg,0.5758
fdp,2020-09-05,07-49-13,0,1,1785,43,2020-09-05_07-49-13_UTC.jpg,0.7242
fdp,2020-09-06,09-26-16,0,1,687,126,2020-09-06_09-26-16_UTC.jpg,0.0424
fdp,2020-09-07,07-51-51,0,1,1389,34,2020-09-07_07-51-51_UTC.jpg,0.5812
fdp,2020-09-08,07-55-48,0,1,1192,60,2020-09-08_07-55-48_UTC.jpg,0.0935
fdp,2020-09-08,09-58-40,0,1,1862,42,2020-09-08_09-58-40_UTC.jpg,0.0675
fdp,2020-09-09,07-41-44,0,1,1803,44,2020-09-09_07-41-44_UTC.jpg,0.6753
fdp,2020-09-10,11-20-23,0,1,1078,17,2020-09-10_11-20-23_UTC.jpg,0.0625
fdp,2020-09-11,12-48-08,0,1,794,41,2020-09-11_12-48-08_UTC.jpg,0.6595
fdp,2020-09-12,07-12-11,0,1,1243,12,2020-09-12_07-12-11_UTC.jpg,0.9807
fdp,2020-09-13,07-09-01,0,1,2757,82,2020-09-13_07-09-01_UTC.jpg,0.7425
fdp,2020-09-13,16-00-09,0,1,1988,11,2020-09-13_16-00-09_UTC.jpg,0.2516
fdp,2020-09-15,11-02-42,0,1,1133,32,2020-09-15_11-02-42_UTC.jpg,0.0103
fdp,2020-09-16,07-25-05,0,1,683,29,2020-09-16_07-25-05_UTC.jpg,0.01
fdp,2020-09-17,08-21-18,0,1,1348,33,2020-09-17_08-21-18_UTC.jpg,0.0629
fdp,2020-09-17,11-51-01,0,1,957,22,2020-09-17_11-51-01_UTC.jpg,0.6635
fdp,2020-09-18,07-20-08,0,1,535,4,2020-09-18_07-20-08_UTC.jpg,0.1176
fdp,2020-09-18,11-38-29,0,1,1402,30,2020-09-18_11-38-29_UTC.jpg,0.2364
fdp,2020-09-18,14-12-43,0,1,1526,30,2020-09-18_14-12-43_UTC.jpg,0.6551
